Date,prices,prices_delta,log_returns,daily_vol,daily_vol_dollar,price_dev,annual_vol
2012-11-27,71.949997,1.2599949999999893,0.01766724316234658,0.01937236316229669,1.3938414714101572,1.0395243903050784,0.3075267314103951
2012-11-28,73.550003,1.6000060000000076,0.021994096198270974,0.009544726955077992,0.7020146961801672,1.1479110306434437,0.15151784313090683
2012-11-29,72.440002,-1.110000999999997,-0.015206827211756035,0.01707056964516729,1.2365920992370578,-1.581164904438301,0.2709868921159245
2012-11-30,71.779999,-0.6600030000000032,-0.009152788836264136,0.01872927478380564,1.344387325252294,-0.5337273304650793,0.2973180198872565
2012-12-03,71.519997,-0.26000200000000007,-0.0036287828690548807,0.016359977116404262,1.1700655142853016,-0.19339813394269162,0.2597065854282797
2012-12-04,70.639999,-0.8799980000000005,-0.012380546779530377,0.004968373202449389,0.3509658780526516,-0.7520929292044986,0.0788704794854319
2012-12-05,68.589996,-2.050003000000004,-0.02944984894572933,0.011133978076422106,0.7636795117258799,-5.841032214796859,0.1767464225583492
2012-12-06,73.57,4.980003999999994,0.07009064075048332,0.04394982099099977,3.2333883303078528,6.521065346830398,0.6976817790479503
2012-12-07,72.529999,-1.0400009999999895,-0.014237078356249988,0.045043688279881006,3.267018665896081,-0.32164432284598815,0.7150463839300795
2012-12-10,72.279999,-0.25,-0.003452803698981377,0.044207547291771336,3.195321474041685,-0.07652236658752905,0.7017730572369234
2012-12-11,73.779999,1.5,0.020540226725779043,0.03750163662969769,2.766870713037459,0.46943633439883165,0.5953200256805432
2012-12-12,74.25,0.47000099999999634,0.006350099068088255,0.014783762312975728,1.0976943517384479,0.16986735151207383,0.23468495113213692
2012-12-13,74.769997,0.5199970000000036,0.006978917205969992,0.009858361357019984,0.7371096490893002,0.4737174780725349,0.15649663491170474
2012-12-14,74.550003,-0.2199939999999998,-0.002946613436583867,0.009670577946479832,0.7209416149218053,-0.29845491816828423,0.15351566568390798
2012-12-17,76.360001,1.8099979999999931,0.02398893050121309,0.011222495593066734,0.8569497747090713,2.5106027485960967,0.1781515945726374
2012-12-18,77.190002,0.83000100000001,0.010810928918446372,0.011146726908215356,0.8604158723385973,0.9685526789265914,0.1769488039889384
2012-12-19,76.190002,-1.0,-0.013039694136772084,0.016151095848564584,1.2305520250043274,-1.1622286758634697,0.2563906980988177
2012-12-20,77.150002,0.9599999999999937,0.012521357997612448,0.015549461837941547,1.199641011896114,0.7801376784509519,0.246840054264496
2012-12-21,75.709999,-1.4400030000000044,-0.018841365825774226,0.016128865421919773,1.2211163849646804,-1.200361596277858,0.25603780101617146
2012-12-24,75.760002,0.050003000000003794,0.0006602363700567437,0.014081116245364842,1.066785394911073,0.04094859475777985,0.22353079060456163
2012-12-26,73.379997,-2.380004999999997,-0.03191909723291708,0.01981584643233379,1.454086751757114,-2.2310063592484726,0.3145668100692103
2012-12-27,74.650002,1.2700049999999976,0.01715917273283285,0.021582560060960015,1.6111381517157852,0.8734038725442806,0.3426125194644914
2012-12-28,74.309998,-0.3400040000000075,-0.00456504552179382,0.020391570637125513,1.5152975732616554,-0.2110334235694931,0.3237061484870462
2012-12-31,76.230003,1.9200050000000033,0.025509620099667174,0.025659851007224104,1.9560505192602464,1.2670811554638877,0.4073375066645114
2013-01-02,74.019997,-2.210005999999993,-0.029419838926344255,0.024581103334103495,1.8194931950470308,-1.1298307371098928,0.390212918241711
2013-01-03,75.089996,1.0699989999999957,0.01435205441395837,0.024044781701581974,1.8055225617926636,0.5880752964137017,0.38169907626733435
2013-01-04,71.949997,-3.139999000000003,-0.04271594920462718,0.03309832231392073,2.381424191191629,-1.7391081487690563,0.525419577936565
2013-01-07,71.099998,-0.8499989999999968,-0.011884082957953623,0.024657594925248185,1.7531549498699561,-0.35692885087165843,0.3914271846070499
2013-01-08,71.629997,0.5299990000000037,0.007426630064665929,0.025545448572264536,1.829820404594963,0.3023115555412358,0.40552142431081184
2013-01-09,71.040001,-0.5899959999999993,-0.008270825983974994,0.020983561295128496,1.4906722153894898,-0.32243382930829045,0.33310370884434254
2013-01-10,70.58000200000001,-0.45999899999999627,-0.006496266176728049,0.00845770881960715,0.5969451054032904,-0.3085849425856546,0.13426196518846903
2013-01-11,70.839996,0.25999399999999184,0.0036769098655948795,0.007657831138490462,0.5424807272193397,0.4355408858312732,0.12156430064743431
2013-01-14,72.300003,1.4600070000000045,0.02040041420913674,0.013148314190887696,0.9506231554461231,2.6913527554863417,0.2087230170529817
2013-01-15,69.470001,-2.8300020000000075,-0.03992915155900256,0.025438657341105553,1.76722355092526,-2.976996703464372,0.40382616607171734
2013-01-16,67.440002,-2.0299989999999895,-0.029656675749901495,0.02820045011559786,1.9018384121968201,-1.1486939492952937,0.4476682671957278
2013-01-17,68.150002,0.7099999999999937,0.010472844139979287,0.02958066472193531,2.0159223599612206,0.3733229886654094,0.46957849482133457
2013-01-18,66.800003,-1.3499989999999968,-0.02000806203679062,0.021747211491696505,1.4527137928869611,-0.6696681513200569,0.3452262798969298
2013-01-22,66.129997,-0.6700060000000008,-0.0100806691313986,0.017167750355818773,1.1353032795270444,-0.46120991160172414,0.2725295880716227
2013-01-23,66.209999,0.08000199999999325,0.0012090375119155894,0.013271292896215592,0.8786922893871414,0.07046751422520443,0.21067524347810754
2013-01-24,67.599998,1.389999000000003,0.020776459629822774,0.017499046475334998,1.1829355067345528,1.5818950692846994,0.2777887509269866
2013-01-25,69.83000200000001,2.230004000000008,0.03245579203580995,0.019115048352398765,1.3348038646781026,1.8851441919736156,0.30344198543653245
2013-01-28,70.0,0.16999799999999254,0.002431496550430623,0.015097297986573794,1.0568108590601655,0.12735803701091977,0.23966217564906253
2013-01-29,69.83000200000001,-0.16999799999999254,-0.002431496550430623,0.01621157927760884,1.1320546133785838,-0.1608594371855469,0.2573508427689668
2013-01-30,69.370003,-0.4599990000000105,-0.00660920485535943,0.017718849278119966,1.2291566275797299,-0.4063399367519531,0.2812780122488507
2013-01-31,69.0,-0.370002999999997,-0.005348036046309623,0.004015118380450749,0.27704316825110165,-0.30102184839417184,0.06373802831494263
2013-02-01,67.860001,-1.139999000000003,-0.016659730504954062,0.006184389857405226,0.41967270190790845,-4.114878584433276,0.0981741454401866
2013-02-04,66.82,-1.0400010000000037,-0.015444337163695643,0.005859679202371667,0.39154376430247473,-2.4781240125268336,0.09301952359255651
2013-02-05,67.209999,0.3899990000000031,0.005819594174526266,0.010462463410943725,0.7031821553870643,0.9960546829159096,0.16608645771881803
2013-02-06,68.08000200000001,0.8700030000000112,0.01286148253918551,0.01494785836211402,1.0176502271884393,1.2372370278951703,0.23728989515502585
2013-02-07,67.629997,-0.45000500000000443,-0.00663188641448631,0.012634781646242424,0.8544902448310302,-0.44220006833121506,0.2005709406333643
2013-02-08,68.040001,0.4100040000000007,0.006044154997062456,0.008123153133737175,0.5526993473426306,0.4798229148667183,0.12895105832138143
2013-02-11,67.349998,-0.6900030000000044,-0.010192909064144828,0.010781842443380867,0.7261570669980165,-1.2484237647783147,0.17115644268160066
2013-02-12,67.559998,0.20999999999999375,0.003113189175530273,0.007733123920148133,0.5224498365789599,0.28919363254033764,0.12275953650214122
2013-02-13,67.279999,-0.27999899999998945,-0.004153061534848845,0.007317481596039392,0.49232015446404875,-0.5359347068293553,0.11616141915847342
2013-02-14,66.989998,-0.29000100000000373,-0.004319676136461226,0.005447480458291262,0.36492670500597074,-0.5890496201921809,0.08647607138713706
2013-02-15,67.849998,0.8599999999999994,0.012756032139117579,0.008054788063453184,0.5465173539957224,2.356637615725954,0.12786579647537205
2013-02-19,69.75,1.9000020000000006,0.02761806389738375,0.015350973530737692,1.070730403768954,3.47656297848297,0.24368915007040245
2013-02-20,68.160004,-1.5899959999999993,-0.023059479494969892,0.021860587723451702,1.4900177466728188,-1.484963903521595,0.347026071779789
2013-02-21,66.839996,-1.3200080000000014,-0.01955629732371822,0.02475483714202447,1.654613215553567,-0.8859008578572665,0.39297085694221
2013-02-22,67.050003,0.2100070000000045,0.003137010587629163,0.023463571648390434,1.5732325494152937,0.12692210966642412,0.3724726527059217
2013-02-25,66.730003,-0.3200000000000074,-0.004783982597611036,0.012343931721649819,0.8237106008174875,-0.20340286000244423,0.1959538412174808
2013-02-26,65.970001,-0.7600020000000001,-0.011454563479619928,0.009656597113334053,0.6370457212232445,-0.922656572885841,0.15329372683815667
2013-02-27,67.720001,1.75,0.02618146363843632,0.016397482099252025,1.1104375041588292,2.7470555749745547,0.2603019585735252
2013-02-28,67.050003,-0.6699979999999925,-0.009942917561205356,0.017686380465229627,1.185871863252788,-0.6033639871588493,0.28076258582321073
2013-03-01,67.5,0.4499969999999962,0.006688943408068582,0.017581928492268393,1.1867801732281165,0.37946511250016224,0.2791044621567779
2013-03-04,67.050003,-0.4499969999999962,-0.006688943408068582,0.016410281137514377,1.1003093995011826,-0.3791746863919846,0.2605051370071031
2013-03-05,69.129997,2.0799939999999992,0.03055009209025794,0.018398276673528766,1.2718728112462137,1.8903719271533532,0.29206358778190683
2013-03-06,69.510002,0.38000499999999704,0.005481909324559275,0.015580619402634619,1.083008885838371,0.2987759441352146,0.24733466527031367
2013-03-07,68.050003,-1.4599989999999963,-0.021227882702527623,0.021926091055786925,1.4920705621245736,-1.3480951256182836,0.34806590494421913
2013-03-08,69.91999799999999,1.8699949999999887,0.027108929560455408,0.023872582730219784,1.6691709367518017,1.2532885826373286,0.3789655023418614
2013-03-11,69.480003,-0.43999499999999614,-0.006312718192364564,0.020404595730910535,1.417711372597451,-0.26360092325608314,0.323912915440797
2013-03-12,68.739998,-0.7400049999999965,-0.010707742224250083,0.02088860603977944,1.4358827373972267,-0.5219715481608932,0.3315963408963491
2013-03-13,68.629997,-0.1100009999999969,-0.0016015291186652902,0.017068080093175144,1.17138228559037,-0.07660862348647758,0.27094737170324146
2013-03-14,70.470001,1.8400039999999933,0.02645738832148581,0.016750284358723562,1.1803925555095338,1.5707971877623554,0.26590252081678545
2013-03-15,68.480003,-1.989998,-0.02864532588746993,0.022987144701006927,1.5741597380863883,-1.6858781349573897,0.36490960938192324
2013-03-18,65.900002,-2.5800009999999958,-0.03840330378442225,0.029171157325377933,1.9223793260847204,-1.6389702630409977,0.46307776643334064
2013-03-19,64.08000200000001,-1.8199999999999932,-0.028006137886384508,0.029457910557969626,1.887662967470515,-0.946743431592535,0.4676298328798295
2013-03-20,63.880001,-0.20000100000000742,-0.0031259949699267153,0.015051229273897512,0.9614725410678023,-0.10595164679636139,0.23893085750728854
2013-03-21,64.699997,0.8199959999999962,0.012754816137839242,0.02327806524003847,1.506090751196293,0.8528543093797731,0.3695278297672731
2013-03-22,62.349998,-2.349998999999997,-0.03699751508994176,0.022796374433603876,1.421353900342453,-1.5603302776631385,0.36188122527136063
2013-03-25,63.080002,0.730004000000001,0.011640153751547366,0.02320143485130893,1.463546556823437,0.5135976337941719,0.3683113600585817
2013-03-26,63.029999,-0.050003000000003794,-0.0007930061410501565,0.02325771052578444,1.4659334711824827,-0.0341656367314567,0.3692047086957295
2013-03-27,62.779999,-0.25,-0.00397425217439018,0.020767439771217658,1.3037798480696048,-0.17053979932550392,0.32967288601292427
2013-03-28,62.349998,-0.4300009999999972,-0.006872895436107029,0.008147666539582625,0.5080069924476436,-0.3298110494932583,0.12934019657530696
2013-04-01,62.32,-0.02999799999999908,-0.00048123848656800305,0.0030088637830269667,0.18751239095824057,-0.05905036829407569,0.04776423179255017
2013-04-02,63.240002000000004,0.9200020000000038,0.014654642404331675,0.00957871792474825,0.6057581407185153,4.906353096446252,0.1520574330463235
2013-04-03,64.239998,0.9999959999999959,0.01568899453843109,0.01119884017067106,0.7194134701662286,1.6508172697668717,0.17777607638373458
2013-04-04,65.660004,1.4200060000000008,0.02186393448807955,0.009491451161268883,0.6232087212147195,1.9738384932824407,0.15067211612299608
2013-04-05,64.33000200000001,-1.3300019999999932,-0.0204638564807329,0.019198856626375493,1.235062485172449,-2.134119685308056,0.3047724005410444
